loop_index,completed_steps,physical_time,energy,enstrophy,forcing_rms,energy_injection_rate,enstrophy_injection_rate,viscous_energy_dissipation_rate,viscous_enstrophy_dissipation_rate,continuous_energy_rhs,continuous_enstrophy_rhs,interval_duration,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,mean_energy_injection_rate,mean_viscous_energy_dissipation_rate,normalized_energy_budget_residual,observed_enstrophy_rate,mean_continuous_enstrophy_rhs,enstrophy_budget_residual,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,normalized_enstrophy_budget_residual,forcing_sha256,all_numeric_values_finite
1320,1321,6.605,5.172839939168981e-05,0.0005073110503307555,0.005,1.617583458825714e-05,0.00015922942028869387,1.014622100661511e-06,1.1111744568649058e-05,1.5161212487595628e-05,0.0001481176757200448,0.05000000000000071,1.510949191487355e-05,1.5109340770571241e-05,1.5114430230799654e-10,1.6116581837423242e-05,1.0072410668520003e-06,9.378186009457315e-06,0.00014762067619021046,0.0001476172175458675,3.458644342956398e-09,0.0001586485408894129,1.1031323343545408e-05,2.1800669098918915e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1330,1331,6.655,5.24890574225277e-05,0.0005147420927114965,0.005,1.629428040731395e-05,0.00016039051637820658,1.029484185422993e-06,1.1273659383820467e-05,1.5264796221890956e-05,0.0001491168569943861,0.04999999999999982,1.5213160616757936e-05,1.5213004354743293e-05,1.562620146430447e-10,1.6235057497785544e-05,1.022053143042252e-06,9.62497451360174e-06,0.0001486208476148199,0.00014861726635721545,3.5812576044600124e-09,0.00015980996833345022,1.1192701976234764e-05,2.2409475715479574e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1340,1341,6.705,5.3254890915213526e-05,0.0005222230571342443,0.005,1.6412666541983613e-05,0.0001615509495971936,1.0444461142684886e-06,1.1436644498635137e-05,1.5368220427715126e-05,0.00015011430509855847,0.04999999999999982,1.5316669853716522e-05,1.531650832480304e-05,1.6152891348162994e-10,1.635347347464878e-05,1.0369651498457409e-06,9.877345857565532e-06,0.00014961928845495765,0.0001496155810464723,3.707408485352677e-09,0.00016097073298770008,1.1355151941227802e-05,2.3031568636989207e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1350,1351,6.755,5.402589190520453e-05,0.0005297538571683019,0.005,1.6530992990027907e-05,0.000162710719776648,1.059507714336604e-06,1.160069785212851e-05,1.5471485275691303e-05,0.0001511100219245195,0.04999999999999982,1.5420019799820134e-05,1.5419852851703216e-05,1.6694811691804956e-10,1.6471829766005762e-05,1.0519769143025464e-06,1.0135371679386452e-05,0.00015061600068115284,0.000150612163511539,3.8371696138442615e-09,0.00016213083468692079,1.1518671175381823e-05,2.366711811022218e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1360,1361,6.805,5.4802052436630275e-05,0.0005373344064809456,0.005,1.664925974874467e-05,0.0001638698267400057,1.0746688129618913e-06,1.1765817387690563e-05,1.557459093578278e-05,0.00015210400935231514,0.04999999999999982,1.5523210628514962e-05,1.552303810573704e-05,1.7252277792064136e-10,1.659012636938629e-05,1.0670882636492476e-06,1.0399123796850463e-05,0.00015161098625287325,0.00015160701563841732,3.9706144559347595e-09,0.00016329027325832684,1.1683257619909536e-05,2.4316295004621665e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1370,1371,6.855,5.5583364562261624e-05,0.0005449646188368733,0.005,1.6767466814965956e-05,0.00016502827030311974,1.0899292376737467e-06,1.1932001053064007e-05,1.567753757729221e-05,0.00015309626925005574,0.05000000000000071,1.5626242512626757e-05,1.5626064256537495e-05,1.782560892615154e-10,1.6708363281855312e-05,1.082299025317819e-06,1.0668674498782006e-05,0.00015260424711855325,0.00015260013930118544,4.107817367808358e-09,0.00016444904852156271,1.1848909220377284e-05,2.4979271116121645e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1380,1381,6.905,5.636982034347967e-05,0.0005526444080976513,0.005,1.6885614185056233e-05,0.00016618605027423467,1.1052888161953026e-06,1.2099246800342404e-05,1.578032536886093e-05,0.00015408680347389227,0.04999999999999982,1.5729115624360995e-05,1.572893147307657e-05,1.8415128442457332e-10,1.6826540500011092e-05,1.0976090269345247e-06,1.0944096585061672e-05,0.00015359578521555964,0.000153591536361974,4.248853585641938e-09,0.0001656071602886772,1.2015623926703206e-05,2.5656219080356022e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1390,1391,6.955,5.716141185024465e-05,0.0005603736882211584,0.005,1.7003701854910588e-05,0.00016734316645396156,1.1207473764423168e-06,1.2267552585968238e-05,1.5882954478468272e-05,0.00015507561386799332,0.04999999999999982,1.5831830135299566e-05,1.58316399236646e-05,1.9021163496615368e-10,1.694465801998341e-05,1.1130180963188098e-06,1.1225463195647304e-05,0.00015458560247014295,0.0001545812086709428,4.393799200153427e-09,0.0001667646083640981,1.2183399693155321e-05,2.6347312198043967e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1400,1401,7.005,5.7958131161064746e-05,0.000568152373261032,0.005,1.712172981995298e-05,0.00016849961863525312,1.1363047465220642e-06,1.2436916370730881e-05,1.5985425073430915e-05,0.00015606270226452225,0.04999999999999982,1.5934386216402044e-05,1.5934189775949594e-05,1.964404524496552e-10,1.7062715837431784e-05,1.1285260614821905e-06,1.1512847914791429e-05,0.0001555737007974731,0.00015556915806625777,4.542731215338453e-09,0.00016792139254460735,1.235223447834956e-05,2.7052724769011802e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1410,1411,7.055,5.875997036296502e-05,0.0005759803773661102,0.005,1.723969807513445e-05,0.0001696554066033796,1.1519607547322205e-06,1.260733611976452e-05,1.608773732040223e-05,0.00015704807048361508,0.04999999999999982,1.6036784038005536e-05,1.6036581196916573e-05,2.028410889639209e-10,1.7180713947543715e-05,1.1441327506271423e-06,1.1806324788552842e-05,0.00015656008210156313,0.00015655538637406865,4.695727494477076e-09,0.00016907751261931636,1.2522126245247701e-05,2.777263174582928e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1420,1421,7.105,5.956692155145615e-05,0.0005838576147798743,0.005,1.7357606614931433e-05,0.00017081053013590493,1.1677152295597485e-06,1.2778809802545994e-05,1.6189891385371684e-05,0.00015803172033335893,0.05000000000000071,1.6139023769822362e-05,1.6138814352886957e-05,2.0941693540545538e-10,1.729865234503294e-05,1.1598379921459845e-06,1.2105968212349584e-05,0.00015754474827527968,0.000157539895408487,4.852866792686957e-09,0.00017023296836964226,1.2693072961155257e-05,2.8507208910024337e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1430,1431,7.155,6.037897683050321e-05,0.0005917839998398899,0.005,1.7475455433344017e-05,0.000171964989002663,1.18356799967978e-06,1.2951335392892556e-05,1.6291887433664237e-05,0.00015901365360977045,0.04999999999999982,1.624110558094122e-05,1.624088940951796e-05,2.16171423260582e-10,1.7416531024137725e-05,1.1756416146197643e-06,1.2411853024060193e-05,0.00015852770120031398,0.00015852268697156467,5.0142287493068396e-09,0.00017138775956928397,1.2865072597719275e-05,2.9256632806847703e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1440,1441,7.205,6.119612831249446e-05,0.0005997594469772482,0.005,1.7593244523894303e-05,0.00017311878296573504,1.1995188939544966e-06,1.3124910868959585e-05,1.6393725629939806e-05,0.00015999387209677545,0.04999999999999982,1.634302963982512e-05,1.634280653180202e-05,2.2310802309772433e-10,1.753434997861916e-05,1.1915434468171384e-06,1.2724054405767838e-05,0.00015950894274716654,0.00015950376285327295,5.179893893588611e-09,0.00017254188598419902,1.3038123130926072e-05,3.002108075985082e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1450,1451,7.255,6.201836811821016e-05,0.0006077838707160047,0.005,1.771097387962471e-05,0.0001742719117794268,1.2155677414320095e-06,1.3299534213238191e-05,1.64954061381927e-05,0.0001609723775661886,0.04999999999999982,1.644479611431413e-05,1.6444565884066254e-05,2.302302478776109e-10,1.7652109201759505e-05,1.207543317693253e-06,1.3042648062400515e-05,0.0001604884747751298,0.000160483124831482,5.349943647787276e-09,0.00017369534737258092,1.321222254109889e-05,3.080073086996114e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1460,1461,7.305,6.284568837679113e-05,0.0006158571856726173,0.005,1.782864349309634e-05,0.00017542437519024628,1.2317143713452347e-06,1.3475203412552771e-05,1.6596929121751103e-05,0.00016194917177769351,0.04999999999999982,1.6546405171619336e-05,1.6546167629971902e-05,2.375416474340085e-10,1.7769808686360524e-05,1.223641056388622e-06,1.3367709896411945e-05,0.0001614662991322524,0.00016146077467194106,5.52446031133161e-09,0.00017484814348483655,1.3387368812895482e-05,3.159576190644947e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1470,1471,7.355,6.36780812257076e-05,0.0006239793065553847,0.005,1.794625335638735e-05,0.00017657617293688206,1.2479586131107693e-06,1.3651916458058471e-05,1.669829474327658e-05,0.00016292425647882359,0.05000000000000071,1.6647856978329322e-05,1.664761193251384e-05,2.450458154803787e-10,1.7887448424741845e-05,1.239836492228002e-06,1.369931639559236e-05,0.00016244241765534556,0.00016243671412825855,5.703527087007635e-09,0.00017600027406356416,1.3563559935305621e-05,3.240635344094835e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1480,1481,7.405,6.451553881072782e-05,0.000632150148163883,0.005,1.8063803461091407e-05,0.0001777273047501821,1.264300296327766e-06,1.3829671345238622e-05,1.679950316476364e-05,0.00016389763340494346,0.04999999999999982,1.6749151700404346e-05,1.6748898954020113e-05,2.527463842329127e-10,1.800502840873938e-05,1.2561294547192678e-06,1.4037544317910286e-05,0.00016341683216996718,0.00016341094494188354,5.887228083642027e-09,0.00017715173884353208,1.3740793901648547e-05,3.323268584364208e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1490,1491,7.455,6.535805328588675e-05,0.0006403696253884008,0.005,1.818129379831603e-05,0.00017887777035313244,1.2807392507768016e-06,1.4008466073902005e-05,1.6900554547539227e-05,0.00016486930427923044,0.04999999999999982,1.6850289503178655e-05,1.6850028856151433e-05,2.6064702722268084e-10,1.812254862970372e-05,1.2725197735522838e-06,1.4382470840523388e-05,0.0001643895444903562,0.00016438346884208694,6.075648269264575e-09,0.00017830253755165727,1.3919068709570314e-05,3.4074940001929904e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1500,1501,7.505,6.620561681345464e-05,0.0006486376532093753,0.005,1.8298724358681103e-05,0.00018002756946083713,1.2972753064187507e-06,1.4188298648180154e-05,1.7001449052262353e-05,0.00016583927081265698,0.04999999999999982,1.6951270551357767e-05,1.6951001799900792e-05,2.687514569747621e-10,1.8240009078498568e-05,1.2890072785977761e-06,1.4734173421633211e-05,0.00016536055641949162,0.0001653542875459437,6.268873547923912e-09,0.00017945266990698479,1.409838236104108e-05,3.4933297739026345e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1510,1511,7.555,6.705822156390579e-05,0.0006569541466968263,0.005,1.841609513231732e-05,0.0001811767017804979,1.3139082933936526e-06,1.436916707652448e-05,1.7102186838923666e-05,0.00016680753470397342,0.04999999999999982,1.705209500902321e-05,1.7051817945593008e-05,2.7706343020225026e-10,1.835740974549921e-05,1.3055917999062016e-06,1.5092730077029494e-05,0.0001663298697490197,0.0001663234027583152,6.466990704501619e-09,0.0001806021356206675,1.4278732862352318e-05,3.580794148572382e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1520,1521,7.605,6.791585971588704e-05,0.0006653190210097887,0.005,1.8533406108864656e-05,0.0001823251670113944,1.3306380420195774e-06,1.4551069371703401e-05,1.720276806684508e-05,0.000167774097639691,0.05000000000000071,1.7152763039624664e-05,1.7152477452884372e-05,2.855867402913777e-10,1.8474750620590986e-05,1.322273167706615e-06,1.5458218958207627e-05,0.00016729748625924517,0.00016729081617183222,6.670087412952164e-09,0.00018175093439594614,1.446011822411394e-05,3.669905431364284e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1530,1531,7.655,6.877852345618648e-05,0.0006737321913957467,0.005,1.8650657277470924e-05,0.00018347296484486536,1.3474643827914934e-06,1.4734003550799347e-05,1.730319289467943e-05,0.000168738961294066,0.04999999999999982,1.7253274805988795e-05,1.7252980480762254e-05,2.943252265409505e-10,1.8592031693167792e-05,1.3390512124055353e-06,1.583071884763994e-05,0.0001682634077191612,0.0001682565294668785,6.8782522827067535e-09,0.00018289906592812988,1.4642536461251374e-05,3.7606820175940976e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1540,1541,7.705,6.964620497970193e-05,0.0006821935731900647,0.005,1.8767848626790267e-05,0.0001846200949642894,1.3643871463801295e-06,1.491796763520568e-05,1.740346148041014e-05,0.0001697021273290837,0.04999999999999982,1.7353630470309167e-05,1.7353327187544786e-05,3.032827643808123e-10,1.8709252952130596e-05,1.3559257645858115e-06,1.6210308618777573e-05,0.00016922763588636118,0.00016922054431157485,7.091574786329945e-09,0.00018404652990457738,1.4825985593002514e-05,3.853142349386709e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1550,1551,7.755,7.051889648940968e-05,0.0006907030818154192,0.005,1.8884980144981735e-05,0.00018576655704506684,1.3814061636308384e-06,1.5102959650623578e-05,1.7503573981350898e-05,0.00017066359739444326,0.04999999999999982,1.7453830194154975e-05,1.7453517730880517e-05,3.1246327445881355e-10,1.8826414385886003e-05,1.372896655005484e-06,1.6597067718485178e-05,0.00017019017250709012,0.0001701828623617635,7.31014532663176e-09,0.00018519332600467811,1.501046364291463e-05,3.9473049511768586e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1560,1561,7.805000000000001,7.13965901963328e-05,0.0006992606327812282,0.005,1.9002051819707852e-05,0.0001869123507546017,1.3985212655624563e-06,1.52889776270588e-05,1.7603530554145397e-05,0.0001716233731275429,0.05000000000000071,1.755387413846217e-05,1.7553552267748147e-05,3.218707140214042e-10,1.8943515982344794e-05,1.3899637145966474e-06,1.69910756968973e-05,0.0001711510193161769,0.00017114348526099307,7.534055183812827e-09,0.00018633945389983427,1.5195968638841187e-05,4.043188399523118e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1570,1571,7.855,7.227927831950994e-05,0.0007078661416830825,0.005,1.9119063638133216e-05,0.00018805747575228424,1.415732283366165e-06,1.5476019598818393e-05,1.770333135476705e-05,0.00017258145615346585,0.04999999999999982,1.7653762463542903e-05,1.7653430954456225e-05,3.315090866782297e-10,1.9060557728920533e-05,1.4071267744643108e-06,1.739241271913213e-05,0.00017211017803708706,0.00017210241464050437,7.763396582684918e-09,0.00018748491325344297,1.5382498612938596e-05,4.140811358079955e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1580,1581,7.905,7.316695308596374e-05,0.0007165195242021742,0.005,1.9236015586923133e-05,0.0001892019316894738,1.4330390484043484e-06,1.5664083604507314e-05,1.7802976538518784e-05,0.0001735378480849665,0.04999999999999982,1.7753495329076178e-05,1.7753153946642917e-05,3.413824332609513e-10,1.9177539612528173e-05,1.4243856658852569e-06,1.7801159072456577e-05,0.00017306765038183392,0.00017305965211921617,7.998262617752577e-09,0.000188629703720879,1.5570051601662852e-05,4.24019253594749e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1590,1591,7.955,7.40596067306695e-05,0.0007252206961047253,0.005,1.9352907652242252e-05,0.00019034571820948214,1.4504413922094506e-06,1.585316768702498e-05,1.7902466260032803e-05,0.00017449255052245715,0.04999999999999982,1.7853072894115037e-05,1.7852721399275793e-05,3.514948392432547e-10,1.9294461619582693e-05,1.4417402203068994e-06,1.8217395549742058e-05,0.00017402343805102418,0.00017401519930371182,8.23874731235635e-09,0.00018977382494947797,1.5758625645766145e-05,4.341350718177119e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1600,1601,8.005,7.495723149652354e-05,0.000733969573241416,0.005,1.9469739819753236e-05,0.00019148883494755738,1.4679391464828322e-06,1.6043269893561732e-05,1.8001800673270404e-05,0.00017544556505399566,0.05000000000000071,1.7952495317080615e-05,1.7952133466651603e-05,3.6185042901151917e-10,1.9411323735997744e-05,1.4591902693461414e-06,1.8641203141673327e-05,0.00017497754273381133,0.0001749690577882264,8.484945584926991e-09,0.00019091727657851977,1.5948218790293354e-05,4.444304746531063e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1610,1611,8.055,7.585981963431193e-05,0.0007427660715468124,0.005,1.9586512074615443e-05,0.00019263128153086795,1.4855321430936247e-06,1.623438827559519e-05,1.8100979931521818e-05,0.00017639689325527275,0.049999999999998934,1.805176275576816e-05,1.805139030239611e-05,3.724533720515463e-10,1.952812594718434e-05,1.4767356447882284e-06,1.907266335023041e-05,0.0001759299661079305,0.0001759212291546342,8.736953296283783e-09,0.00019206005823921266,1.613882908457846e-05,4.549073543131921e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1620,1621,8.105,7.676736340267882e-05,0.0007516101070387923,0.005,1.970322440148365e-05,0.00019377305757848745,1.5032202140775847e-06,1.6426520888886594e-05,1.8200004187406066e-05,0.00017734653668960085,0.05000000000000071,1.8150875367337584e-05,1.8150492059463942e-05,3.833078736413618e-10,1.9644868238049548e-05,1.4943761785856047e-06,1.95118577023054e-05,0.0001768807098395964,0.0001768717149724368,8.994867159591545e-09,0.0001932021695546777,1.633045458224089e-05,4.655676062191386e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1630,1631,8.155,7.767985506809505e-05,0.000760501595817972,0.005,1.9819876784506755e-05,0.00019491416270137957,1.521003191635944e-06,1.6619665793476982e-05,1.829887359287081e-05,0.00017829449690790259,0.049999999999998934,1.8249833308325044e-05,1.824943889013844e-05,3.9441818660464483e-10,1.9761550592995204e-05,1.5121117028567643e-06,1.9958868346315528e-05,0.00017782977558359768,0.00017782051679875172,9.258784845961928e-09,0.0001943436101399335,1.6523093341181787e-05,4.764131344115359e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1640,1641,8.205,7.859728690482669e-05,0.0007694404540671329,0.005,1.993646920732657e-05,0.00019605459650238376,1.5388809081342657e-06,1.681382105368337e-05,1.8397588299192303e-05,0.0001792407754487004,0.05000000000000071,1.834863673463243e-05,1.8348230946031556e-05,4.0578860087528206e-10,1.9878172995916663e-05,1.5299420498851049e-06,2.0413777511577066e-05,0.00017877716498321483,0.00017876763617830148,9.528804913356854e-09,0.00019548437960188167,1.6716743423580177e-05,4.874458477328453e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
1650,1651,8.255,7.951965119490351e-05,0.0007784265980506458,0.005,2.0053001653076577e-05,0.00019719435857620102,1.5568531961012917e-06,1.7008984738094765e-05,1.8496148456975287e-05,0.00018018537383810625,0.05000000000000071,1.844728580153625e-05,1.8446868378083795e-05,4.1742345245558807e-10,1.9994735430201572e-05,1.5478670521177786e-06,2.08766679565602e-05,0.00017972287967025618,0.00017971307464340332,9.805026852856844e-09,0.0001966244775392924,1.691140289588907e-05,4.9866766211228504e-05,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
